trackable,329,3.72372405,UAV,1,0,6,1.05854714,0.31168753,-0.90157741,0.79911572,0.37239289,-0.81479615,0.80563825,0.28160241,-0.74182707,0.81571627,0.41147971,-0.76544404,0.82397681,0.33760861,-0.69147611,1.06941807,0.32087812,-0.87174302,1.05839217,0.31173095,-0.90144885,0.79921162,0.37235254,-0.81469834,NAN,NAN,NAN,0.81628501,0.41124326,-0.76564479,0.8244074,0.33762455,-0.69205308,1.06839371,0.32110825,-0.8712191,1,1,0,1,1,1,0.72801727,0.73578346,0,0.69205487,0.66477233,0.62651724,0.00029961,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,329,3.72372405,Eris,2,0,3,-0.6412698,0.18336269,-0.04453189,-0.54569346,0.18344146,-0.0398666,-0.60540235,0.2573272,-0.04282812,-0.64128739,0.18338199,-0.04453276,-0.54570585,0.18349837,-0.03986724,-0.60536754,0.25724477,-0.04282636,1,1,1,0.76813424,0.60645664,0.59502369,0.00027285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,330,3.73365139,2,1,0.89443582,0.33826557,-0.80028212,0.00297656,-0.55889094,0.00465791,0.8292228,-67.95952606,-0.63324779,-0.01547517,2,-0.59746623,0.20803989,-0.04240284,-0.36253986,0.9307608,-0.04200562,0.02201742,174.4568787,-42.30104446,-7.31400919,10,-2.23332405,-0.23200049,-0.89911962,0,0.79849815,0.37183851,-0.81650019,0,1.45962393,-1.59004247,-0.71613699,0,1.05670619,0.31078091,-0.9048624,0,0.82387745,0.33703646,-0.69401413,0,-0.60537565,0.25727245,-0.0427951,0,-0.54571921,0.1834839,-0.03986557,0,0.81558239,0.41065207,-0.76740682,0,-0.64129978,0.1833607,-0.04454766,0,1.06759143,0.32036334,-0.87361592,0,,,,,,,,,,,,,,,,
trackable,330,3.73365139,UAV,1,0,6,1.05691397,0.31074759,-0.904926,0.79835057,0.37189549,-0.81659514,0.80494928,0.28100747,-0.74375778,0.81507778,0.41088232,-0.76724488,0.82348871,0.33699819,-0.69344223,1.06853318,0.32012436,-0.87419194,1.05670619,0.31078091,-0.9048624,0.79849815,0.37183851,-0.81650019,NAN,NAN,NAN,0.81558239,0.41065207,-0.76740682,0.82387745,0.33703646,-0.69401413,1.06759143,0.32036334,-0.87361592,1,1,0,1,1,1,0.70098358,0.73378128,0,0.69538438,0.66392523,0.60314399,0.00034879,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,330,3.73365139,Eris,2,0,3,-0.64128113,0.18334544,-0.04454675,-0.5457086,0.18343027,-0.03986504,-0.60540903,0.25734407,-0.04279673,-0.64129978,0.1833607,-0.04454766,-0.54571921,0.1834839,-0.03986557,-0.60537565,0.25727245,-0.0427951,1,1,1,0.79164827,0.6208027,0.63274229,0.00025543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,331,3.74368849,2,1,0.89371872,0.33749712,-0.80246258,0.00428741,-0.55900526,0.00247258,0.82914925,-67.97390747,-0.50957465,0.24898571,2,-0.59749156,0.20804465,-0.04239769,-0.36227891,0.93086737,-0.04180498,0.02218796,174.4476624,-42.26898956,-7.29055786,10,-2.23328757,-0.23203182,-0.89916354,0,0.79767084,0.37116963,-0.81874931,0,1.4595176,-1.5899297,-0.71615142,0,1.05630171,0.30997279,-0.90682155,0,0.82338732,0.33627576,-0.69601572,0,-0.60540354,0.25728422,-0.04276739,0,-0.54574466,0.18345465,-0.03986267,0,0.814888,0.40995568,-0.76895529,0,-0.64132291,0.18339169,-0.04456284,0,1.06648731,0.31958029,-0.87673873,0,,,,,,,,,,,,,,,,
trackable,331,3.74368849,UAV,1,0,6,1.05636466,0.30997774,-0.90689635,0.79756021,0.37123889,-0.81879151,0.80401939,0.2800726,-0.74642271,0.81448209,0.41012931,-0.76890665,0.82297254,0.33617058,-0.69550794,1.06739664,0.31936914,-0.87720436,1.05630171,0.30997279,-0.90682155,0.79767084,0.37116963,-0.81874931,NAN,NAN,NAN,0.814888,0.40995568,-0.76895529,0.82338732,0.33627576,-0.69601572,1.06648731,0.31958029,-0.87673873,1,1,0,1,1,1,0.74577504,0.73211104,0,0.69831932,0.67095929,0.64387047,0.00032877,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,331,3.74368849,Eris,2,0,3,-0.64130527,0.1833746,-0.04456197,-0.54573631,0.18340541,-0.03986228,-0.60543317,0.25735402,-0.04276882,-0.64132291,0.18339169,-0.04456284,-0.54574466,0.18345465,-0.03986267,-0.60540354,0.25728422,-0.04276739,1,1,1,0.7831732,0.63787574,0.63985014,0.00025195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,332,3.75385553,2,1,0.8929556,0.3369087,-0.80496305,0.00251463,-0.55651504,0.00306016,0.83082813,-67.63069153,-0.45171231,0.04425652,2,-0.59750146,0.20802134,-0.04238863,-0.36249423,0.93075037,-0.04247329,0.0223104,174.389328,-42.2903595,-7.39711189,10,-2.23285437,-0.23177099,-0.89934921,0,0.79690731,0.37073407,-0.82065547,0,1.45948398,-1.58985519,-0.71617562,0,1.05463135,0.30915657,-0.910353,0,0.82318306,0.33597699,-0.69811904,0,-0.6053986,0.25723732,-0.04281983,0,-0.54576713,0.18347172,-0.03978967,0,0.81445366,0.40930009,-0.77167195,0,-0.64133412,0.18335032,-0.04455617,0,1.06583345,0.31864458,-0.8789174,0,,,,,,,,,,,,,,,,
trackable,332,3.75385553,UAV,1,0,6,1.05485225,0.30911961,-0.91041851,0.79683262,0.37076485,-0.82074362,0.8035869,0.2797842,-0.74806297,0.81391513,0.40957165,-0.77149057,0.8227396,0.33591247,-0.69757169,1.06675828,0.31840295,-0.8795315,1.05463135,0.30915657,-0.910353,0.79690731,0.37073407,-0.82065547,NAN,NAN,NAN,0.81445366,0.40930009,-0.77167195,0.82318306,0.33597699,-0.69811904,1.06583345,0.31864458,-0.8789174,1,1,0,1,1,1,0.69350708,0.74348456,0,0.68733996,0.66422063,0.59781927,0.00034972,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,332,3.75385553,Eris,2,0,3,-0.64131683,0.1833338,-0.0445553,-0.54575318,0.18341473,-0.03978893,-0.60543442,0.25731558,-0.04282168,-0.64133412,0.18335032,-0.04455617,-0.54576713,0.18347172,-0.03978967,-0.6053986,0.25723732,-0.04281983,1,1,1,0.78753179,0.61031228,0.60873276,0.00026385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,333,3.76370004,2,1,0.89185292,0.33620995,-0.80777127,0.00460219,-0.55618542,-0.00053071,0.83104533,-67.58462524,-0.24277797,0.47210392,2,-0.59749353,0.20803732,-0.04242323,-0.36231065,0.93083745,-0.04217799,0.02221681,174.422226,-42.27042007,-7.34648037,10,-2.23331141,-0.23203187,-0.89917773,0,0.79554921,0.37031662,-0.8234508,0,1.45935738,-1.5897795,-0.71621341,0,1.0536449,0.30844378,-0.91309947,0,0.82258832,0.33529493,-0.70037687,0,-0.60539573,0.25723857,-0.04282818,0,-0.5457629,0.18347031,-0.03985571,0,0.81374556,0.40871972,-0.77345878,0,-0.64131731,0.18339457,-0.04458556,0,1.06460297,0.3179664,-0.88251358,0,,,,,,,,,,,,,,,,
trackable,333,3.76370004,UAV,1,0,6,1.05376959,0.30844113,-0.91318774,0.79562891,0.37034681,-0.82344949,0.802145,0.27893564,-0.75156909,0.8132332,0.4089492,-0.77338177,0.8220976,0.33513936,-0.69998556,1.065377,0.31775326,-0.8830086,1.0536449,0.30844378,-0.91309947,0.79554921,0.37031662,-0.8234508,NAN,NAN,NAN,0.81374556,0.40871972,-0.77345878,0.82258832,0.33529493,-0.70037687,1.06460297,0.3179664,-0.88251358,1,1,0,1,1,1,0.71667337,0.75387979,0,0.68350869,0.68471307,0.64092332,0.00042564,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,333,3.76370004,Eris,2,0,3,-0.64130276,0.18337423,-0.04458483,-0.54574782,0.18341459,-0.03985495,-0.60543007,0.25732324,-0.04282991,-0.64131731,0.18339457,-0.04458556,-0.5457629,0.18347031,-0.03985571,-0.60539573,0.25723857,-0.04282818,1,1,1,0.77259713,0.61808324,0.58713728,0.0002698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,334,3.77383914,2,1,0.89115953,0.33555347,-0.81020427,0.00381328,-0.55439341,-0.00034042,0.83224595,-67.33774567,-0.20978843,0.38529864,2,-0.59751201,0.20803481,-0.04242951,-0.36235791,0.93084347,-0.04181009,0.02188957,174.4891052,-42.28094864,-7.27592516,10,-2.23288608,-0.23177671,-0.89942867,0,0.79488671,0.36974868,-0.82545394,0,1.45937216,-1.58980417,-0.71619821,0,1.05245709,0.30750614,-0.91621608,0,0.8224206,0.33483768,-0.70269769,0,-0.60542381,0.25727844,-0.04280584,0,-0.54576051,0.18345122,-0.03991767,0,0.81309062,0.40812662,-0.77571499,0,-0.64134806,0.18337244,-0.04456486,0,1.06366408,0.31676161,-0.88532573,0,,,,,,,,,,,,,,,,
trackable,334,3.77383914,UAV,1,0,6,1.0525924,0.30750442,-0.91630095,0.79496104,0.36977109,-0.82548398,0.80164206,0.27841714,-0.75347358,0.81265211,0.40835124,-0.77565855,0.82184845,0.33468461,-0.70219177,1.06445217,0.31656197,-0.88587052,1.05245709,0.30750614,-0.91621608,0.79488671,0.36974868,-0.82545394,NAN,NAN,NAN,0.81309062,0.40812662,-0.77571499,0.8224206,0.33483768,-0.70269769,1.06366408,0.31676161,-0.88532573,1,1,0,1,1,1,0.7088365,0.75511247,0,0.69242352,0.66556418,0.63155532,0.00042349,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,334,3.77383914,Eris,2,0,3,-0.64132923,0.18335646,-0.04456395,-0.54575288,0.18340166,-0.03991731,-0.60545385,0.25734639,-0.04280728,-0.64134806,0.18337244,-0.04456486,-0.54576051,0.18345122,-0.03991767,-0.60542381,0.25727844,-0.04280584,1,1,1,0.78654832,0.63474274,0.64679778,0.0002505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,335,3.78376736,2,1,0.89032799,0.33498228,-0.81276792,0.00330211,-0.55346167,0.00017458,0.8328681,-67.20946503,-0.2260889,0.304084,2,-0.59751552,0.20803852,-0.04244125,-0.36243081,0.93079799,-0.04206162,0.02213435,174.4386597,-42.28646088,-7.32693243,10,-2.23329711,-0.23204935,-0.89923573,0,0.79405123,0.36914751,-0.82778132,0,1.45927536,-1.58967924,-0.7162447,0,1.05143547,0.30681241,-0.91898191,0,0.82173586,0.3343302,-0.70522338,0,-0.60542715,0.25725466,-0.04283683,0,-0.54576278,0.18347825,-0.03988935,0,0.81235826,0.40758345,-0.7782172,0,-0.64135242,0.18337852,-0.04459737,0,1.06226385,0.3163527,-0.88910991,0,,,,,,,,,,,,,,,,
trackable,335,3.78376736,UAV,1,0,6,1.05157268,0.30680168,-0.91912431,0.79405504,0.36918497,-0.8278234,0.80100954,0.27790743,-0.75571179,0.81188369,0.40782556,-0.7781406,0.82122022,0.33418125,-0.70470256,1.06308126,0.31614262,-0.88957649,1.05143547,0.30681241,-0.91898191,0.79405123,0.36914751,-0.82778132,NAN,NAN,NAN,0.81235826,0.40758345,-0.7782172,0.82173586,0.3343302,-0.70522338,1.06226385,0.3163527,-0.88910991,1,1,0,1,1,1,0.73002529,0.74601591,0,0.6885004,0.66312987,0.65044713,0.0003589,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,335,3.78376736,Eris,2,0,3,-0.6413334,0.18336034,-0.04459643,-0.54575324,0.18342397,-0.03988888,-0.60545999,0.25733134,-0.04283845,-0.64135242,0.18337852,-0.04459737,-0.54576278,0.18347825,-0.03988935,-0.60542715,0.25725466,-0.04283683,1,1,1,0.77082014,0.6137023,0.61511046,0.00026658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,336,3.79378499,2,1,0.88950509,0.33437571,-0.81583011,0.00127873,-0.55086398,0.00185604,0.83459198,-66.85279083,-0.25822636,0.0051329,2,-0.59751499,0.20804162,-0.04243306,-0.36246893,0.93078077,-0.04211728,0.02212621,174.4361267,-42.29085159,-7.33509731,10,-2.23329544,-0.23205177,-0.89925623,0,0.79310304,0.36847153,-0.83036828,0,1.45913982,-1.58959007,-0.7163046,0,1.04987967,0.30600047,-0.92297763,0,0.82138634,0.33405337,-0.70794696,0,-0.60542971,0.25725034,-0.04283432,0,-0.5457601,0.18348904,-0.03987722,0,0.81192982,0.40706739,-0.78139925,0,-0.64135051,0.1833808,-0.04458743,0,1.06130457,0.31552932,-0.89222246,0,,,,,,,,,,,,,,,,
trackable,336,3.79378499,UAV,1,0,6,1.0500896,0.30596143,-0.9230997,0.79315042,0.36849338,-0.83044159,0.8005954,0.27757987,-0.75787091,0.81130999,0.40736446,-0.78121859,0.82088119,0.33394158,-0.70740128,1.06219029,0.31528646,-0.89281213,1.04987967,0.30600047,-0.92297763,0.79310304,0.36847153,-0.83036828,NAN,NAN,NAN,0.81192982,0.40706739,-0.78139925,0.82138634,0.33405337,-0.70794696,1.06130457,0.31552932,-0.89222246,1,1,0,1,1,1,0.69729877,0.75349385,0,0.67746681,0.66007084,0.61395586,0.00040151,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,336,3.79378499,Eris,2,0,3,-0.64133161,0.1833619,-0.04458649,-0.54575014,0.18343373,-0.03987671,-0.60546315,0.25732934,-0.04283599,-0.64135051,0.1833808,-0.04458743,-0.5457601,0.18348904,-0.03987722,-0.60542971,0.25725034,-0.04283432,1,1,1,0.76634979,0.60918355,0.60701543,0.00027053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,337,3.80367473,2,1,0.88842148,0.33379477,-0.81878811,0.00204434,-0.54974014,0.00066888,0.83533299,-66.69829559,-0.1928118,0.15355276,2,-0.59751534,0.20802723,-0.04243343,-0.36248681,0.93078113,-0.04198786,0.02206345,174.4520874,-42.29430389,-7.31319809,10,-2.23326707,-0.23203151,-0.8992691,0,0.79208213,0.36798269,-0.83296853,0,1.45887709,-1.58929157,-0.7164073,0,1.04841733,0.30526763,-0.92661238,0,0.82061434,0.33348784,-0.71072465,0,-0.60541528,0.25726417,-0.04282261,0,-0.54576063,0.18346523,-0.03989342,0,0.81087679,0.40651742,-0.78372747,0,-0.64136606,0.18335168,-0.04458407,0,1.05994546,0.31487945,-0.89604777,0,,,,,,,,,,,,,,,,
trackable,337,3.80367473,UAV,1,0,6,1.0485673,0.30525815,-0.92670184,0.79209471,0.36802235,-0.83303922,0.79962796,0.27691206,-0.76073956,0.81038153,0.40677789,-0.7836439,0.82014149,0.33332729,-0.71017617,1.06074536,0.31465799,-0.89657813,1.04841733,0.30526763,-0.92661238,0.79208213,0.36798269,-0.83296853,NAN,NAN,NAN,0.81087679,0.40651742,-0.78372747,0.82061434,0.33348784,-0.71072465,1.05994546,0.31487945,-0.89604777,1,1,0,1,1,1,0.71187651,0.74685317,0,0.68422395,0.65778893,0.62945294,0.00040747,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,337,3.80367473,Eris,2,0,3,-0.64134443,0.18333717,-0.044583,-0.54575336,0.18341129,-0.03989306,-0.60544831,0.25733334,-0.04282424,-0.64136606,0.18335168,-0.04458407,-0.54576063,0.18346523,-0.03989342,-0.60541528,0.25726417,-0.04282261,1,1,1,0.78527802,0.61165339,0.64245784,0.00025793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,338,3.8137479,2,1,0.88746393,0.33332226,-0.82206184,0.00226686,-0.54810435,0.00089072,0.83640635,-66.47402191,-0.22774917,0.16132443,2,-0.59752554,0.20802775,-0.04241849,-0.3623502,0.93084008,-0.0418307,0.022119,174.4550324,-42.27809525,-7.29152203,10,-2.23328972,-0.23208214,-0.89920688,0,0.79102892,0.36749953,-0.83575082,0,1.45877063,-1.58912361,-0.71641141,0,1.04710937,0.30474773,-0.93027198,0,0.819794,0.33272645,-0.71375674,0,-0.60544109,0.25725618,-0.04279219,0,-0.54577571,0.18345062,-0.03988691,0,0.81019634,0.40599734,-0.78678316,0,-0.64135587,0.18337233,-0.04457619,0,1.0580436,0.31599,-0.90169406,0,,,,,,,,,,,,,,,,
trackable,338,3.8137479,UAV,1,0,6,1.04727221,0.30473825,-0.93045652,0.79093558,0.36755967,-0.83582962,0.79913139,0.27641779,-0.76365054,0.80953133,0.40631273,-0.78659749,0.81951869,0.33259401,-0.71331251,1.05886388,0.31570643,-0.90206242,1.04710937,0.30474773,-0.93027198,0.79102892,0.36749953,-0.83575082,NAN,NAN,NAN,0.81019634,0.40599734,-0.78678316,0.819794,0.33272645,-0.71375674,1.0580436,0.31599,-0.90169406,1,1,0,1,1,1,0.74258471,0.73414695,0,0.6726014,0.67700881,0.65709901,0.00034381,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,338,3.8137479,Eris,2,0,3,-0.64133823,0.18335439,-0.04457532,-0.54576659,0.1833996,-0.03988647,-0.60547173,0.25732934,-0.04279368,-0.64135587,0.18337233,-0.04457619,-0.54577571,0.18345062,-0.03988691,-0.60544109,0.25725618,-0.04279219,1,1,1,0.77744746,0.62990361,0.62753057,0.00025806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,339,3.82379777,2,1,0.88643277,0.33276621,-0.82532364,0.00075469,-0.54711002,0.00159472,0.83705884,-66.33811188,-0.20028064,-0.02758992,2,-0.5975098,0.20804209,-0.04241,-0.36240306,0.9308064,-0.04196665,0.02241062,174.4045868,-42.28146362,-7.32814074,10,-2.23336411,-0.23204912,-0.89916736,0,0.78988296,0.3669942,-0.83891845,0,1.45859611,-1.58896732,-0.71651506,0,1.04598367,0.30410179,-0.93372607,0,0.81925267,0.33249345,-0.7169506,0,-0.60543197,0.25726077,-0.04279108,0,-0.54575104,0.18347692,-0.03984388,0,0.8091979,0.40559179,-0.79023778,0,-0.64134222,0.18338454,-0.04459487,0,1.05707848,0.31372103,-0.90421486,0,,,,,,,,,,,,,,,,
trackable,339,3.82379777,UAV,1,0,6,1.04612303,0.30407086,-0.93389118,0.78992027,0.36701348,-0.83902025,0.79805553,0.27610087,-0.76647127,0.80860502,0.40587842,-0.79005677,0.81878853,0.33239338,-0.71637774,1.0579505,0.31349286,-0.90470701,1.04598367,0.30410179,-0.93372607,0.78988296,0.3669942,-0.83891845,NAN,NAN,NAN,0.8091979,0.40559179,-0.79023778,0.81925267,0.33249345,-0.7169506,1.05707848,0.31372103,-0.90421486,1,1,0,1,1,1,0.7241779,0.74301314,0,0.68370485,0.65973371,0.64718956,0.00031753,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,339,3.82379777,Eris,2,0,3,-0.64132309,0.18336569,-0.04459392,-0.54574323,0.18342462,-0.0398435,-0.60546303,0.25733602,-0.0427926,-0.64134222,0.18338454,-0.04459487,-0.54575104,0.18347692,-0.03984388,-0.60543197,0.25726077,-0.04279108,1,1,1,0.76621568,0.61996078,0.62043017,0.00026524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,340,3.83377178,2,1,0.88505387,0.33228105,-0.82909018,0.00112756,-0.54456824,0.00038392,0.83871567,-65.99030304,-0.10726184,0.08441135,2,-0.59751105,0.20803049,-0.04240222,-0.36258671,0.9307301,-0.04221022,0.02215021,174.4255829,-42.30451584,-7.35164547,10,-2.23286891,-0.23181848,-0.89940721,0,0.78858542,0.36658844,-0.8421368,0,1.45845973,-1.58880568,-0.71657926,0,1.04373622,0.30342072,-0.93876392,0,0.81845188,0.33212548,-0.72022259,0,-0.60540646,0.25724751,-0.04281086,0,-0.54575539,0.18349156,-0.03983717,0,0.80802703,0.40519857,-0.79319626,0,-0.64136654,0.18335128,-0.04455839,0,1.0554924,0.31287491,-0.90884066,0,,,,,,,,,,,,,,,,
trackable,340,3.83377178,UAV,1,0,6,1.04386568,0.30340728,-0.93887031,0.78859329,0.36662942,-0.84221226,0.79691786,0.27560601,-0.76987821,0.80755657,0.40544227,-0.79311061,0.81804645,0.3319788,-0.71970499,1.05621064,0.31267545,-0.90929526,1.04373622,0.30342072,-0.93876392,0.78858542,0.36658844,-0.8421368,NAN,NAN,NAN,0.80802703,0.40519857,-0.79319626,0.81845188,0.33212548,-0.72022259,1.0554924,0.31287491,-0.90884066,1,1,0,1,1,1,0.72670323,0.74643278,0,0.69036341,0.66761738,0.65465015,0.00035884,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,340,3.83377178,Eris,2,0,3,-0.64134401,0.1833359,-0.04455727,-0.54574656,0.18343279,-0.03983671,-0.60544264,0.25732288,-0.04281268,-0.64136654,0.18335128,-0.04455839,-0.54575539,0.18349156,-0.03983717,-0.60540646,0.25724751,-0.04281086,1,1,1,0.77622926,0.59088862,0.61989373,0.00027024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,341,3.84367102,2,1,0.88380849,0.33188516,-0.83293128,-0.00046894,-0.54248822,0.00150382,0.84006184,-65.706604,-0.11561162,-0.13862701,2,-0.59749389,0.20802703,-0.04240169,-0.36234862,0.93080777,-0.04247785,0.02227198,174.3969727,-42.27282715,-7.39340496,10,-2.23284984,-0.23179775,-0.89943075,0,0.7873373,0.36620113,-0.84554774,0,1.45840454,-1.58874357,-0.7165904,0,1.04167187,0.30290377,-0.9433009,0,0.81770265,0.33190662,-0.72375023,0,-0.60538477,0.2572462,-0.04283413,0,-0.54575038,0.18346061,-0.0398043,0,0.80723983,0.40484315,-0.79719615,0,-0.64134198,0.18337107,-0.04456642,0,1.0540328,0.31255603,-0.91293854,0,,,,,,,,,,,,,,,,
trackable,341,3.84367102,UAV,1,0,6,1.04199517,0.30283201,-0.94347906,0.78731197,0.36624077,-0.84562534,0.79600972,0.27550033,-0.77297133,0.80656016,0.40517545,-0.79695636,0.81728619,0.33181015,-0.72320867,1.05483139,0.31230173,-0.91348964,1.04167187,0.30290377,-0.9433009,0.7873373,0.36620113,-0.84554774,NAN,NAN,NAN,0.80723983,0.40484315,-0.79719615,0.81770265,0.33190662,-0.72375023,1.0540328,0.31255603,-0.91293854,1,1,0,1,1,1,0.69048607,0.75424653,0,0.67226613,0.66264093,0.61828697,0.0003843,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,341,3.84367102,Eris,2,0,3,-0.64132214,0.18335398,-0.04456542,-0.5457406,0.18340482,-0.03980377,-0.60541886,0.2573224,-0.04283588,-0.64134198,0.18337107,-0.04456642,-0.54575038,0.18346061,-0.0398043,-0.60538477,0.2572462,-0.04283413,1,1,1,0.77473915,0.60683286,0.61678684,0.00026701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,342,3.8537779,2,1,0.88265699,0.33165622,-0.8366583,0.00004769,-0.54161751,0.00143668,0.84062374,-65.58782196,-0.14135322,-0.08457404,2,-0.5974884,0.20804627,-0.04240884,-0.36248726,0.93078172,-0.04203715,0.02193731,174.467514,-42.29505539,-7.31331539,10,-2.23325896,-0.23202227,-0.89918762,0,0.78595698,0.36585531,-0.84907055,0,1.45830572,-1.58864963,-0.71663815,0,1.04072368,0.30262345,-0.94708246,0,0.81703788,0.33187789,-0.72743547,0,-0.60540408,0.25726569,-0.04280627,0,-0.54574013,0.18348913,-0.03987496,0,0.80598551,0.40459734,-0.80038136,0,-0.64131671,0.18337929,-0.04454507,0,1.05215943,0.31224379,-0.91803789,0,,,,,,,,,,,,,,,,
trackable,342,3.8537779,UAV,1,0,6,1.04086447,0.30259687,-0.94727093,0.78598148,0.36589798,-0.84915894,0.794958,0.27508658,-0.77665567,0.80542821,0.40488037,-0.80027115,0.81654817,0.33171237,-0.72681463,1.05297923,0.31202763,-0.91849989,1.04072368,0.30262345,-0.94708246,0.78595698,0.36585531,-0.84907055,NAN,NAN,NAN,0.80598551,0.40459734,-0.80038136,0.81703788,0.33187789,-0.72743547,1.05215943,0.31224379,-0.91803789,1,1,0,1,1,1,0.73262364,0.73493803,0,0.67291772,0.64622504,0.65952903,0.00035775,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,342,3.8537779,Eris,2,0,3,-0.64129931,0.18336162,-0.04454422,-0.5457288,0.1834354,-0.0398744,-0.60543704,0.25734189,-0.0428079,-0.64131671,0.18337929,-0.04454507,-0.54574013,0.18348913,-0.03987496,-0.60540408,0.25726569,-0.04280627,1,1,1,0.77988005,0.62082136,0.61640316,0.00026183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,343,3.86377854,2,1,0.88118559,0.33123532,-0.84098643,-0.00108358,-0.53879446,0.00201975,0.84243423,-65.20366669,-0.1280771,-0.22930729,2,-0.59748304,0.20804003,-0.04240628,-0.36248341,0.93077618,-0.04217027,0.02198152,174.4537811,-42.29344559,-7.33493185,10,-2.23283577,-0.23175503,-0.89936858,0,0.78453386,0.36556131,-0.8527298,0,1.45825875,-1.58862245,-0.71664244,0,1.03826594,0.30213788,-0.952676,0,0.81591588,0.33144012,-0.73124683,0,-0.60540491,0.25726065,-0.04281608,0,-0.54572272,0.18348256,-0.03985719,0,0.80497497,0.40422103,-0.80471241,0,-0.64131731,0.18337341,-0.04454537,0,1.05037665,0.31158981,-0.92297626,0,,,,,,,,,,,,,,,,
trackable,343,3.86377854,UAV,1,0,6,1.03847933,0.3020727,-0.95283329,0.78452772,0.36559078,-0.85283661,0.79396033,0.27490911,-0.78013438,0.80428356,0.40456429,-0.80445957,0.81557763,0.33133382,-0.73073316,1.05119586,0.3113499,-0.92348284,1.03826594,0.30213788,-0.952676,0.78453386,0.36556131,-0.8527298,NAN,NAN,NAN,0.80497497,0.40422103,-0.80471241,0.81591588,0.33144012,-0.73124683,1.05037665,0.31158981,-0.92297626,1,1,0,1,1,1,0.71423757,0.74963653,0,0.6718908,0.66834641,0.63860077,0.00034104,,,,,,,,,,,,,,,,,,,,,,,,,,,
trackable,343,3.86377854,Eris,2,0,3,-0.64129794,0.18335542,-0.04454441,-0.54571462,0.18342972,-0.03985677,-0.6054365,0.25733504,-0.04281766,-0.64131731,0.18337341,-0.04454537,-0.54572272,0.18348256,-0.03985719,-0.60540491,0.25726065,-0.04281608,1,1,1,0.77067858,0.6181466,0.62339181,0.00026393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame,344,3.87370005,2,1,0.87953031,0.33097893,-0.84518057,-0.00009644,-0.53692925,-0.00013201,0.84362727,-64.94968414,0.01869544,-0.00120045,2,-0.59746921,0.20803797,-0.04240967,-0.36249378,0.93076748,-0.04223922,0.02204764,174.4402466,-42.2937851,-7.34871817,10,-2.23288035,-0.23174036,-0.89934605,0,0.78261882,0.36543417,-0.856516,0,1.45822275,-1.58856153,-0.71662766,0,1.03624666,0.30174941,-0.95753253,0,0.81513089,0.33134449,-0.73504764,0,-0.60537612,0.25726256,-0.04282406,0,-0.54572314,0.18348168,-0.03985037,0,0.80357677,0.40405887,-0.80794632,0,-0.64130396,0.18336625,-0.04455439,0,1.04873502,0.31112349,-0.9274444,0,,,,,,,,,,,,,,,,
